Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00396,0.00629,0.0004,0.00134,0.00062,0.00104,0.00082,0.00064,0,0.00005,0.00005,0.00012,0.0001,0.00124,0.00198,0.00339,0.00233,0.00045,0,0.50993,28.44355,0.00057,0.00027,0.01692,0.00005,101.95455,"40,374","7,514",Seneca De Vita Beata,396,Prose
0.00313,0.00277,0.00002,0.00034,0.00024,0.00014,0.0007,0.00007,0.00002,0.00005,0,0.00017,0.00005,0.00058,0.0006,0.00147,0.00366,0,0.00005,0.22549,38.61364,0.00051,0.00022,0.01235,0.00029,90.68777,"41,535","7,505",Seneca Hercules Furens,458,Verse
0.00476,0.00363,0.00002,0.00028,0.00026,0.00018,0.00082,0.00005,0,0.00003,0,0.00035,0.00005,0.00068,0.00104,0.00218,0.00415,0.00002,0.00007,0.24034,31.25714,0.00076,0.00031,0.01083,0.00043,84.37413,"60,665","11,161",Seneca Hercules Oetaeus,719,Verse
0.00338,0.00283,0,0.00023,0.00046,0.0001,0.00072,0.00003,0.00003,0,0,0.00026,0.00007,0.00072,0.00114,0.00198,0.00257,0,0.00003,0.27798,30.34694,0.00055,0.00029,0.01148,0.00013,86.35674,"30,743","5,553",Seneca Medea,356,Verse
0.00389,0.00221,0,0.00056,0.00018,0.00014,0.00056,0.00032,0,0.00004,0,0.00007,0.00004,0.00053,0.00035,0.00137,0.00193,0,0.00018,0.32669,35.38889,0.00018,0.00042,0.01138,0.00011,93.05863,"28,569","5,099",Seneca Octavia,307,Verse
0.00274,0.00196,0,0.00034,0.00028,0.00012,0.001,0.00006,0,0,0,0.00031,0.00009,0.00053,0.00044,0.00174,0.00283,0.00003,0.00003,0.23507,31.29577,0.0004,0.00009,0.01187,0.00016,88.93352,"32,105","5,763",Seneca Oedipus,361,Verse
0.00341,0.00244,0.00003,0.00059,0.00036,0.00023,0.00066,0.00013,0,0,0,0.00023,0.00003,0.00051,0.00066,0.00193,0.00277,0.00003,0.00005,0.22561,32.73,0.00051,0.00028,0.01188,0.00043,89.93593,"39,302","7,062",Seneca Phaedra,437,Verse
0.00501,0.00464,0.00005,0.00065,0.00051,0.00023,0.00074,0,0,0,0,0.00032,0.00009,0.00116,0.0013,0.00199,0.00464,0.00005,0.00009,0.33858,30.02469,0.00019,0.00014,0.01247,0,95.03965,"21,574","4,077",Seneca Phoenissae,227,Verse
0.00454,0.00728,0.0003,0.0009,0.00055,0.00038,0.00051,0.0002,0,0.00009,0,0.0002,0.00002,0.00153,0.0019,0.00347,0.00279,0.00051,0,0.33402,27.98316,0.00062,0.00087,0.00939,0.00006,71.31276,"86,645","15,511",Seneca The Elder Controversiae Part 1,1215,Prose
0.0042,0.00768,0.00031,0.00079,0.00087,0.00051,0.00054,0.00033,0,0.00002,0.00002,0.00019,0.00005,0.00133,0.00275,0.0031,0.00294,0.00056,0.00002,0.30769,27.5814,0.00052,0.00073,0.0093,0.0001,65.80552,"57,185","10,340",Seneca The Elder Controversiae Part 10,869,Prose
0.00452,0.00687,0.00022,0.00084,0.0006,0.0004,0.00042,0.00014,0,0.00007,0,0.00013,0.00003,0.00161,0.00227,0.00313,0.00306,0.00043,0.00003,0.32258,27.41235,0.00059,0.00085,0.00893,0,67.54056,"76,591","13,720",Seneca The Elder Controversiae Part 2,1134,Prose
0.00421,0.00652,0.00041,0.00093,0.00048,0.00046,0.00041,0.00034,0,0.00005,0,0.00013,0.00003,0.00137,0.002,0.00306,0.00275,0.00044,0,0.30583,25.71059,0.00071,0.0008,0.00868,0.00004,63.19968,"78,810","13,961",Seneca The Elder Controversiae Part 7,1247,Prose
0.00421,0.00708,0.00024,0.00097,0.00068,0.0004,0.00058,0.0004,0.00002,0,0.00003,0.00042,0.00002,0.00162,0.00193,0.0035,0.00287,0.00034,0,0.31017,28.38438,0.00037,0.00092,0.00913,0.00002,64.65445,"61,745","11,050",Seneca The Elder Controversiae Part 8,955,Prose
0.00398,0.00528,0.00057,0.00095,0.00053,0.00034,0.00044,0.00017,0.00002,0.00006,0,0.00024,0.00001,0.00169,0.0022,0.00319,0.00252,0.00033,0.00002,0.26555,23.64773,0.00051,0.00065,0.00799,0.00004,52.6814,"119,218","21,085",Seneca The Elder Excerpta Controversiae,2263,Prose
0.0013,0.0039,0.0026,0.0013,0,0,0.0013,0.0013,0,0,0,0,0,0.0013,0.0026,0.0013,0,0,0,0.14286,35,0,0,0.02468,0,110,770,146,Seneca The Elder Fragmenta,7,Prose
0.0028,0.0068,0.00021,0.00074,0.00041,0.00059,0.00088,0.00029,0,0.00003,0,0.00002,0.00007,0.00178,0.00185,0.00299,0.00173,0.00083,0.00007,0.36535,32.5,0.00076,0.00078,0.0105,0.00014,92.36364,"57,912","10,029",Seneca The Elder Suasoriae,627,Prose
0.0025,0.00342,0.00003,0.00059,0.00021,0.00012,0.00083,0.00006,0,0.00003,0,0.00024,0.00009,0.00045,0.00092,0.00187,0.00321,0.00009,0.00009,0.23108,33.05,0.00065,0.00036,0.0123,0.00015,93.7493,"33,656","6,163",Seneca Thyestes,359,Verse
0.00296,0.00383,0.00003,0.00033,0.00024,0.00024,0.00041,0.00014,0,0,0,0.0003,0,0.00063,0.00076,0.00177,0.00359,0.00003,0,0.26897,32.625,0.00038,0.00035,0.0125,0.00038,86.9669,"36,787","6,691",Seneca Troades,423,Verse
0.0009,0.00208,0,0.00047,0,0.00008,0.00024,0.00016,0,0,0,0.00031,0,0.00047,0.00035,0.00286,0.00043,0.00016,0.00008,0.16,36.69048,0.00031,0.0002,0.0163,0.0002,108.17373,"25,529","4,274",Silius Italicus Punica Part 1,236,Verse
0.00136,0.00259,0.00004,0.00053,0.00008,0.00008,0.00041,0.00016,0,0,0,0.00058,0,0.00066,0.00095,0.00296,0.00049,0.00008,0.00008,0.19005,33.83019,0.00029,0.00041,0.01539,0.00016,104.30901,"24,304","4,215",Silius Italicus Punica Part 10,233,Verse
0.00179,0.00269,0,0.00031,0,0.00013,0.0004,0.00027,0,0,0,0.00036,0.00013,0.00085,0.00049,0.003,0.00121,0.00009,0,0.195,41.04762,0.00054,0.00018,0.01536,0.00018,98.34361,"22,324","3,872",Silius Italicus Punica Part 11,227,Verse
0.00112,0.00169,0,0.00076,0,0.00011,0.00061,0,0,0,0,0.00043,0,0.00068,0.00036,0.00284,0.00086,0.00011,0.00007,0.16929,39.54,0.00018,0.00025,0.01713,0.00007,99.95324,"27,787","4,697",Silius Italicus Punica Part 12,278,Verse
0.00188,0.00291,0,0.00055,0.00003,0.00012,0.00033,0.00006,0.00003,0,0,0.00061,0,0.00036,0.00039,0.00233,0.00061,0.00021,0.00003,0.21914,36.10465,0.00015,0.00015,0.01515,0.00021,95.9186,"32,996","5,686",Silius Italicus Punica Part 13,344,Verse
0.0004,0.00182,0,0.00067,0,0.00024,0.00024,0.0002,0,0,0,0.0004,0.00008,0.0004,0.00028,0.00285,0.00016,0.00004,0,0.23377,39.31148,0.00008,0.00012,0.01491,0,107.15678,"25,289","4,213",Silius Italicus Punica Part 14,236,Verse
0.00186,0.00225,0,0.00036,0.00003,0.0001,0.0003,0.0003,0,0,0,0.00023,0.00003,0.00066,0.00053,0.00275,0.0008,0.0001,0.00003,0.1723,34.47458,0.00023,0.0003,0.01392,0.00003,94.30312,"30,177","5,107",Silius Italicus Punica Part 15,320,Verse
0.00202,0.0024,0.00004,0.00062,0,0.00004,0.00043,0.00031,0,0,0,0.00016,0.00004,0.00058,0.00043,0.00248,0.00078,0.00012,0.00008,0.21311,33.32787,0.00019,0.00023,0.01581,0.00012,97.74621,"25,805","4,420",Silius Italicus Punica Part 16,264,Verse
0.0019,0.00182,0,0.00054,0,0.00012,0.0005,0.00004,0,0,0,0.00041,0.00004,0.00083,0.0005,0.00248,0.00103,0.00012,0.00004,0.17788,34.35556,0.00029,0.00025,0.0168,0.00004,103.72103,"24,167","4,105",Silius Italicus Punica Part 17,233,Verse
0.00161,0.00211,0,0.00042,0.00008,0.00004,0.00046,0.00004,0,0,0,0.0005,0.00004,0.00038,0.00027,0.00287,0.00046,0,0,0.12613,36.16667,0.00031,0.00015,0.01731,0.00015,111.55983,"26,105","4,342",Silius Italicus Punica Part 2,234,Verse
0.00146,0.00195,0,0.00031,0,0,0.00008,0.00011,0,0,0,0.00031,0.00008,0.00027,0.00034,0.00234,0.0005,0.00019,0,0.18672,42.55357,0.00015,0.00015,0.01618,0.00004,102.70866,"26,088","4,371",Silius Italicus Punica Part 3,254,Verse
0.00144,0.00154,0,0.00039,0.00003,0.0001,0.00023,0.0002,0,0,0,0.00053,0,0.00046,0.00036,0.00332,0.00062,0.00003,0.00003,0.14079,38.25581,0.0001,0.0001,0.01747,0.00016,102.89527,"30,457","5,166",Silius Italicus Punica Part 4,296,Verse
0.00125,0.00214,0,0.00052,0.00004,0.00032,0.00044,0.00012,0,0,0,0.0004,0,0.00028,0.00036,0.00311,0.00056,0.00028,0,0.18224,45.52273,0.00012,0.00016,0.01469,0.00012,108.6886,"24,781","4,169",Silius Italicus Punica Part 5,228,Verse
0.00217,0.00217,0,0.00046,0.00008,0.00004,0.00023,0.00011,0,0,0,0.00027,0,0.00027,0.00065,0.00263,0.00061,0.00008,0.00004,0.18651,30.9,0.00034,0.00015,0.01663,0.00023,98.03731,"26,274","4,493",Silius Italicus Punica Part 6,268,Verse
0.00164,0.00208,0,0.00033,0.00004,0.00011,0.00018,0.00007,0,0,0,0.00058,0.00007,0.00062,0.00058,0.00255,0.00073,0.00011,0,0.18039,35.13208,0.00018,0.00036,0.01682,0.00011,99.86545,"27,463","4,728",Silius Italicus Punica Part 7,275,Verse
0.00177,0.00258,0,0.0006,0,0.00012,0.00024,0.0002,0,0,0,0.0004,0.00004,0.00036,0.00028,0.00302,0.00056,0.00008,0,0.18367,35.625,0.00012,0.00008,0.01619,0.00004,95.87645,"24,832","4,262",Silius Italicus Punica Part 8,259,Verse
0.00175,0.00224,0,0.00058,0.00004,0.00012,0.00037,0.00017,0,0,0,0.00037,0.00008,0.00046,0.00046,0.00283,0.00083,0.00012,0.00004,0.21053,34.35849,0.00008,0.00017,0.01646,0.00012,97.02419,"24,062","4,129",Silius Italicus Punica Part 9,248,Verse
0.00257,0.00299,0,0.00024,0.0001,0.00029,0.00076,0.00002,0,0,0,0.00019,0.00012,0.00033,0.00078,0.00197,0.00164,0.00026,0.00002,0.27136,42.32051,0.00021,0.00033,0.02077,0.00021,157.04104,"42,087","7,208",Statius Achilleid,268,Verse
0.00329,0.00393,0,0.00046,0.00007,0.00025,0.0012,0.00011,0,0,0,0.00046,0.00004,0.00025,0.00074,0.00269,0.00131,0.00011,0.00004,0.27273,40.10526,0.00018,0.00014,0.01689,0.00011,109.88716,"28,241","4,926",Statius Silvae Part 1,257,Verse
0.00334,0.00334,0,0.00026,0.00018,0.00022,0.0007,0.00007,0,0,0,0.00026,0.00007,0.00015,0.00044,0.0022,0.00184,0.00004,0.00011,0.28049,34.46479,0.00015,0.00011,0.01866,0.00022,127.20561,"27,222","4,718",Statius Silvae Part 2,214,Verse
0.00428,0.00237,0,0.00011,0.00018,0.00014,0.00071,0.00011,0.00004,0,0,0.00014,0.00004,0.00007,0.00057,0.00173,0.00124,0.00042,0.00007,0.31847,41.52564,0.00025,0.00014,0.0193,0.00007,147.34896,"28,291","4,876",Statius Silvae Part 3,192,Verse
0.00428,0.00337,0,0.00035,0.00009,0.00035,0.00061,0.00004,0.00004,0,0,0.00009,0,0.00022,0.00056,0.00164,0.00156,0.00022,0.00026,0.30282,43.73529,0.0003,0.00013,0.01674,0.00009,129.12291,"23,113","4,021",Statius Silvae Part 4,179,Verse
0.00457,0.00283,0,0.00026,0.0001,0.00039,0.00061,0.00013,0,0,0,0.00029,0.0001,0.00016,0.0009,0.00174,0.00155,0.00016,0.00003,0.31053,43.22892,0.00023,0.00023,0.01851,0.0001,130.5084,"31,061","5,357",Statius Silvae Part 5,238,Verse
0.00228,0.00292,0,0.00022,0.00015,0.00015,0.00045,0.00011,0,0,0,0.00022,0.00011,0.00034,0.00075,0.00213,0.00124,0.00019,0.00004,0.2906,43.24,0.00037,0.00015,0.01583,0.00015,178.12,"26,718","4,530",Statius Thebaid Part 1,150,Verse
0.00184,0.00306,0,0.0004,0.00009,0.00026,0.00094,0.00028,0,0,0,0.00011,0.00006,0.00034,0.00048,0.00221,0.00122,0.00009,0,0.25,33.11364,0.00034,0.00011,0.01859,0.00011,184.77487,"35,292","6,029",Statius Thebaid Part 10,191,Verse
0.00279,0.00356,0,0.00028,0.00014,0.00017,0.0008,0.00003,0,0,0,0.00052,0.00003,0.00056,0.00035,0.00213,0.00262,0.00014,0.00007,0.13725,32.22581,0.00014,0.0001,0.02019,0.00017,125.57018,"28,630","4,977",Statius Thebaid Part 11,228,Verse
0.00225,0.00303,0,0.0002,0.00013,0.00016,0.00101,0.00016,0.00003,0,0,0.00016,0.00003,0.00059,0.00075,0.00169,0.00173,0.00026,0,0.29771,36.91228,0.00023,0.00023,0.0188,0.00007,166.82065,"30,695","5,236",Statius Thebaid Part 12,184,Verse
0.00217,0.00372,0,0.0004,0,0.00025,0.00054,0.00014,0,0,0,0.00011,0.00007,0.0004,0.00069,0.0026,0.00072,0.00011,0,0.26207,44.70968,0.00022,0.00007,0.01695,0.00011,167.64848,"27,662","4,757",Statius Thebaid Part 2,165,Verse
0.00371,0.00352,0,0.00026,0.00022,0.00015,0.0007,0.00007,0,0,0,0.00033,0.00007,0.00048,0.00037,0.00204,0.00156,0.00007,0,0.24219,35.64286,0.00022,0.00026,0.01859,0.00015,158.55882,"26,955","4,691",Statius Thebaid Part 3,170,Verse
0.00252,0.00369,0,0.00003,0.0001,0.00019,0.00076,0.00016,0.00003,0,0,0.00019,0,0.00013,0.00029,0.00213,0.0007,0.00016,0,0.24044,34.24138,0.00022,0.00016,0.01936,0.0001,152.43689,"31,402","5,385",Statius Thebaid Part 4,206,Verse
0.0019,0.00286,0,0.00018,0.00007,0.00025,0.0006,0.00007,0,0,0,0.00039,0.00014,0.0006,0.00042,0.00268,0.0013,0.00004,0.00004,0.22764,38.61765,0.00018,0.00014,0.0195,0.00032,177.23125,"28,357","4,914",Statius Thebaid Part 5,160,Verse
0.00094,0.0035,0,0.00037,0.00006,0.00046,0.00091,0.00017,0,0,0,0.00028,0.00003,0.00034,0.00034,0.00173,0.00048,0.00017,0.00009,0.17714,35.74359,0.00028,0.00028,0.01874,0.00011,182.19171,"35,163","5,952",Statius Thebaid Part 6,193,Verse
0.00188,0.00311,0,0.00019,0.00019,0.00023,0.00097,0.0001,0,0,0,0.00023,0.00006,0.00023,0.00068,0.00188,0.00165,0.00019,0,0.29008,36.22581,0.00016,0.00016,0.01897,0.0001,169.75824,"30,896","5,283",Statius Thebaid Part 7,182,Verse
0.00226,0.00331,0,0.00035,0.00017,0.00024,0.00073,0.00017,0,0,0,0.00021,0.00014,0.00024,0.00059,0.00178,0.00178,0.00017,0.0001,0.27642,35.97826,0.00024,0.00017,0.01881,0.00014,165.01149,"28,712","4,947",Statius Thebaid Part 8,174,Verse
0.0023,0.00396,0,0.00059,0.00003,0.0003,0.00089,0.00012,0,0,0,0.0003,0.00009,0.0003,0.00027,0.00224,0.00171,0.00015,0.00003,0.26277,39.84444,0.00024,0.00021,0.01873,0.00018,172.72449,"33,854","5,826",Statius Thebaid Part 9,196,Verse
0.00013,0.0029,0.00056,0.00166,0.00002,0.00051,0.00051,0.00041,0.00002,0.00002,0,0.00012,0.00008,0.00159,0.0007,0.00512,0.00008,0.00111,0.0002,0.56125,38.9281,0.0004,0.00056,0.0158,0,169.63764,"60,391","9,742",Suetonius De Vita Caesarum Part 1 Julius,356,Prose
0.0001,0.0032,0.001,0.00165,0,0.00035,0.00055,0.00015,0.00005,0.00005,0,0.00015,0.00005,0.0017,0.0005,0.00504,0.00005,0.00115,0.00015,0.45082,41.26866,0.00035,0.00055,0.01627,0,162.85366,"20,031","3,202",Suetonius De Vita Caesarum Part 10 Vespasian,123,Prose
0,0.0024,0.00044,0.00196,0,0.00033,0.00044,0.00076,0.00011,0,0,0.00022,0.00022,0.00196,0.00065,0.0048,0,0.00164,0.00011,0.5283,37.37209,0.00022,0.00033,0.01943,0,172.86792,"9,162","1,488",Suetonius De Vita Caesarum Part 11 Titus,53,Prose
0.00018,0.00253,0.0004,0.00178,0,0.00027,0.00062,0.00027,0.00009,0,0,0.00018,0.00013,0.00173,0.0004,0.00476,0.00004,0.00124,0.00013,0.55224,39.76364,0.00009,0.0004,0.01658,0,166.65926,"22,499","3,562",Suetonius De Vita Caesarum Part 12 Domitian,135,Prose
0.00041,0.00295,0.00053,0.00157,0.00002,0.00054,0.0005,0.00032,0.00009,0,0.00001,0.00011,0.00004,0.00172,0.00073,0.00508,0.00012,0.00072,0.00018,0.45387,39.09577,0.00034,0.00049,0.01869,0.00001,153.67818,"84,523","13,838",Suetonius De Vita Caesarum Part 2 Augustus,550,Prose
0.00072,0.00282,0.00072,0.00203,0.00002,0.00035,0.00049,0.00016,0.00005,0,0.00004,0.00011,0.00019,0.00201,0.00079,0.00522,0.00005,0.00079,0.00018,0.49728,41.59375,0.00034,0.0006,0.017,0,152.86523,"56,713","9,288",Suetonius De Vita Caesarum Part 3 Tiberius,371,Prose
0.00017,0.0026,0.00054,0.00182,0.00002,0.00031,0.00043,0.00027,0.00008,0.00002,0.00002,0.00004,0.00014,0.00171,0.00062,0.00502,0.00006,0.00105,0.00017,0.45946,42.40206,0.00047,0.00047,0.01759,0,162.03344,"48,448","7,761",Suetonius De Vita Caesarum Part 4 Caligula,299,Prose
0.0004,0.00272,0.0008,0.00177,0,0.00022,0.00065,0.00022,0,0,0,0.00005,0.00012,0.00157,0.00085,0.00576,0.00012,0.00075,0.00012,0.4382,36.27108,0.00042,0.0007,0.01744,0,147.53309,"40,129","6,503",Suetonius De Vita Caesarum Part 5 Claudius,272,Prose
0.00016,0.00277,0.00068,0.00173,0.00002,0.00036,0.0005,0.00024,0.00006,0,0,0.00008,0.00012,0.00199,0.00046,0.00476,0.0001,0.00088,0.00026,0.45151,40.73656,0.00036,0.00038,0.01719,0,163.78947,"49,792","7,898",Suetonius De Vita Caesarum Part 6 Nero,304,Prose
0.00022,0.00331,0.00034,0.00123,0,0.00011,0.00051,0.00022,0,0,0,0,0.00011,0.00202,0.00039,0.00455,0.00011,0.00095,0.00011,0.52041,44.26027,0.00022,0.00034,0.01633,0,178.17,"17,817","2,854",Suetonius De Vita Caesarum Part 7 Galba,100,Prose
0,0.00292,0.00068,0.00165,0,0.00049,0.00049,0.00039,0.0001,0,0,0,0.00019,0.00204,0.00058,0.00467,0.0001,0.00107,0.0001,0.49153,36.08108,0.0001,0.00049,0.01779,0,171.46667,"10,288","1,666",Suetonius De Vita Caesarum Part 8 Otho,60,Prose
0.00013,0.00273,0.0008,0.00146,0,0.00067,0.00053,0.0006,0,0,0,0,0.00007,0.00153,0.00047,0.00546,0,0.00093,0.00033,0.45,41.84615,0.0004,0.0006,0.01696,0,187.9,"15,032","2,410",Suetonius De Vita Caesarum Part 9 Vitellius,80,Prose
0.00095,0.00234,0.00024,0.00052,0.00002,0.00048,0.00095,0.00038,0,0,0.00005,0.00005,0.00002,0.00124,0.00076,0.0031,0.00012,0.001,0.00002,0.41176,36.46452,0.00026,0.00024,0.01863,0,142.58503,"41,920","6,742",Tacitus Agricola,294,Prose
0.0004,0.00298,0.00027,0.00083,0.00004,0.00074,0.00055,0.00061,0,0.00001,0.00003,0.00018,0.00004,0.00139,0.00081,0.00401,0.00043,0.00033,0.00004,0.42827,37.55294,0.0004,0.00022,0.01478,0.00001,132.87795,"67,502","10,750",Tacitus Annales Part 1,508,Prose
0.00051,0.00354,0.00027,0.00061,0,0.00047,0.0004,0.00067,0,0.00007,0.00003,0.00017,0.00017,0.00104,0.00084,0.00364,0.00027,0.00064,0.00007,0.43961,41.87288,0.00034,0.0002,0.01424,0.00007,138.11628,"29,695","4,688",Tacitus Annales Part 11,215,Prose
0.00038,0.00342,0.00006,0.00062,0,0.00034,0.00049,0.00038,0,0,0,0.00019,0.00015,0.0011,0.00089,0.00338,0.00004,0.00021,0.00006,0.42012,40.18232,0.00034,0.00017,0.01536,0,138.43529,"47,068","7,400",Tacitus Annales Part 12,340,Prose
0.00021,0.00385,0.00025,0.00083,0,0.0006,0.00046,0.0005,0.00002,0,0.00002,0.00017,0.00012,0.00137,0.001,0.00352,0.00023,0.00031,0.00006,0.52201,38.87736,0.00027,0.00019,0.01514,0,146.35366,"48,004","7,585",Tacitus Annales Part 13,328,Prose
0.00058,0.00334,0.00016,0.00088,0.00002,0.0004,0.00056,0.00044,0.00002,0,0.00004,0.00028,0.00014,0.00121,0.00096,0.00287,0.00054,0.0002,0.00008,0.47309,41.7963,0.00062,0.00018,0.01592,0,132.24211,"50,252","8,025",Tacitus Annales Part 14,380,Prose
0.00023,0.00308,0.00019,0.00087,0,0.00049,0.00054,0.00038,0,0.00002,0,0.00035,0.00014,0.00113,0.00064,0.00364,0.0001,0.00026,0.00007,0.4867,39.28,0.00021,0.00009,0.01647,0,150.2199,"57,384","9,125",Tacitus Annales Part 15,382,Prose
0.00033,0.00346,0.00021,0.00078,0.00012,0.00054,0.00062,0.00062,0,0,0,0.00033,0.00008,0.00132,0.00095,0.00366,0.00008,0.00016,0.00004,0.49708,37.49123,0.00041,0.00012,0.0158,0,139.64943,"24,299","3,839",Tacitus Annales Part 16,174,Prose
0.00031,0.00326,0.00026,0.00087,0.00003,0.00061,0.0003,0.00064,0,0.00003,0.00003,0.00017,0.00003,0.00142,0.001,0.00402,0.00012,0.00034,0.00008,0.39958,37.46862,0.00034,0.00028,0.01573,0,133.48649,"64,207","10,288",Tacitus Annales Part 2,481,Prose
0.00052,0.00358,0.00021,0.00074,0.00005,0.00052,0.00059,0.00057,0,0,0.00003,0.0001,0.00003,0.00152,0.00099,0.00409,0.00033,0.00043,0.00016,0.42453,39.68421,0.00057,0.00033,0.01622,0.00002,130.06982,"57,751","9,281",Tacitus Annales Part 3,444,Prose
0.00048,0.00402,0.00024,0.00082,0.00005,0.00065,0.00053,0.00056,0,0.00003,0.00005,0.00016,0.00006,0.00158,0.00089,0.00408,0.00016,0.00023,0.00006,0.46296,41.05882,0.00035,0.00034,0.01617,0,140.54422,"61,980","10,002",Tacitus Annales Part 4,441,Prose
0.00094,0.00438,0.00031,0.00063,0,0.00047,0.00031,0.00047,0,0,0.00016,0.00031,0.00016,0.00125,0.00031,0.0047,0.00016,0.00063,0,0.39535,36.40909,0.00016,0.00031,0.01628,0,145.18182,"6,388","1,026",Tacitus Annales Part 5,44,Prose
0.00051,0.00326,0.00016,0.00062,0,0.00042,0.00032,0.00072,0,0.00002,0,0.00032,0.00009,0.00099,0.00058,0.00407,0.00023,0.00039,0.00014,0.45645,40.70556,0.00025,0.00025,0.01569,0,146.22973,"43,284","6,890",Tacitus Annales Part 6,296,Prose
0.00024,0.00345,0.00051,0.00064,0,0.00045,0.00088,0.00082,0,0,0.00003,0.00009,0.00018,0.00163,0.00115,0.00387,0.00009,0.00064,0.00009,0.35739,35.18333,0.00015,0.00018,0.02084,0,112.45918,"33,063","5,514",Tacitus De Origine Et Situ Germanorum Liber,294,Prose
0.00263,0.00512,0.00042,0.00063,0.00018,0.00057,0.00131,0.00044,0,0.00004,0.00009,0.00007,0.00011,0.00181,0.00134,0.00333,0.00096,0.00066,0.00007,0.64769,38.7044,0.0005,0.00055,0.02269,0,163.52108,"54,289","9,307",Tacitus Dialogus De Oratoribus,332,Prose
0.00076,0.00209,0.00023,0.00057,0.00004,0.0005,0.00058,0.00046,0,0.00007,0.00005,0.00019,0,0.00161,0.00053,0.00357,0.0002,0.0005,0,0.35041,34.81858,0.00041,0.00024,0.01608,0,147.12948,"73,859","11,851",Tacitus Historiae Part 1,502,Prose
0.00036,0.0022,0.00027,0.00076,0,0.00043,0.00094,0.00036,0,0.00004,0.00005,0.00014,0.00008,0.00124,0.00043,0.00367,0.00006,0.00059,0,0.34301,35.44017,0.00028,0.00022,0.0145,0,141.18525,"78,499","12,255",Tacitus Historiae Part 2,556,Prose
0.00013,0.00264,0.00017,0.00082,0,0.00039,0.00075,0.00031,0,0.00003,0.00003,0.00025,0.0001,0.00141,0.00068,0.00334,0.00027,0.00043,0,0.36201,34.86235,0.00031,0.00017,0.01478,0,123.97747,"71,535","11,225",Tacitus Historiae Part 3,577,Prose
0.00068,0.00246,0.00022,0.00068,0.00002,0.00053,0.00055,0.00064,0,0.00006,0.00004,0.0001,0.00004,0.0013,0.00067,0.00331,0.00028,0.00055,0,0.39333,37.05502,0.00027,0.00013,0.01523,0,131.29535,"81,797","12,753",Tacitus Historiae Part 4,623,Prose
0.00042,0.00272,0.00014,0.00047,0,0.00047,0.00052,0.00033,0,0,0.00005,0.00014,0.00005,0.00103,0.00061,0.00384,0.00009,0.00042,0.00005,0.34118,34.57353,0.00019,0.00023,0.01579,0,123.3815,"21,345","3,417",Tacitus Historiae Part 5,173,Prose
0.01187,0.01219,0.00005,0.00074,0.00047,0.0004,0.00097,0.00025,0.00002,0,0,0.00037,0.00022,0.00191,0.00243,0.00291,0.00795,0.0003,0,0.16081,25.08434,0.00035,0.00005,0.00978,0.00042,37.67259,"40,272","8,157",Terence Adelphi,1069,Verse
0.0129,0.01263,0.00013,0.00103,0.00023,0.00055,0.00075,0.00015,0.00008,0,0.00003,0.00045,0.00028,0.00303,0.0025,0.00308,0.00913,0.00018,0.00003,0.17097,26.44379,0.00035,0.00023,0.01005,0.00043,34.03574,"39,992","8,176",Terence Andria,1175,Verse
0.01319,0.01199,0.00025,0.00088,0.00075,0.00073,0.00077,0.00025,0.00002,0,0,0.00048,0.00025,0.00233,0.00195,0.00233,0.01056,0.00014,0,0.17162,25.23656,0.00032,0.00023,0.01017,0.00023,32.95743,"44,130","8,961",Terence Eunuchus,1339,Verse
0.01389,0.01168,0.00014,0.00091,0.0004,0.00063,0.00061,0.0004,0,0,0,0.00058,0.00035,0.00298,0.00235,0.00312,0.00798,0.00014,0.00005,0.22096,23.26293,0.00033,0.00009,0.01052,0.00005,37.89242,"42,970","8,820",Terence Heautontimorumenos,1134,Verse
0.01293,0.01216,0.00003,0.00126,0.00019,0.00074,0.0008,0.00055,0.00011,0.00005,0,0.00033,0.0003,0.0034,0.00214,0.00368,0.00508,0.00011,0.00003,0.29446,27.18049,0.00027,0.00011,0.01186,0.00019,51.22644,"36,422","7,375",Terence Hecyra,711,Verse
0.01223,0.01176,0.00014,0.00083,0.00031,0.00059,0.00073,0.00035,0.00012,0,0,0.00043,0.00033,0.00298,0.00246,0.00258,0.00882,0.00038,0.00005,0.2039,24.60396,0.00045,0.00014,0.00956,0.00021,36.6,"42,273","8,501",Terence Phormio,1155,Verse
0.00233,0.00453,0.00028,0.00067,0.00044,0.00065,0.0011,0.00054,0.00002,0.00004,0.00001,0.00021,0.00003,0.00163,0.00218,0.00621,0.00173,0.00047,0.00011,0.44207,30.52727,0.0006,0.00058,0.01667,0.00009,98.74389,"117,209","19,952",Tertullian Apologeticum,1187,Prose
0.00102,0.00528,0.00024,0.00059,0.00035,0.0004,0.00121,0.00038,0,0,0,0.00008,0,0.00151,0.0014,0.00601,0.0017,0.0003,0.00003,0.42321,32.59817,0.00054,0.00051,0.01754,0,103.95518,"37,112","6,346",Tertullian De Spectaculis,357,Prose
